#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u69_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u69_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u69_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u69_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u69_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u69_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u69_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u69_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Gene_u69_unique" name="distribution">
#            <parameter id="kappa.s:Gene_u69_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u69_unique" name="distribution" x="@popSize.t:Gene_u69_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u69_unique" id="treeLikelihood.Gene_u69_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u69_unique">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gene_u69_unique" shape="@gammaShape.s:Gene_u69_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u69_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u69_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Gene_u69_unique" kappa="@kappa.s:Gene_u69_unique" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Gene_u69_unique" id="empiricalFreqs.s:Gene_u69_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u69_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u69_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	popSize	CoalescentConstant	kappa
16360000	-1172.4647987094581	-1188.6939804971457	16.22918178768754	-1188.6939804971457	0.026275927790972996	0.05518703892344118	0.6265906858989218	0.008871316327180431	15.124090510318155	5.452679713953586
16365000	-1176.4787422756883	-1190.6566506322017	14.177908356513356	-1190.6566506322017	0.03502877101178005	0.07184627855350408	0.6265906858989218	0.014890582858517324	14.155440031639161	7.828840272126062
16370000	-1174.4162871345789	-1189.6300985293017	15.213811394722889	-1189.6300985293017	0.024438208928900522	0.05390993127394343	1.6435117579413387	0.0075325567418393965	14.332866461504285	3.3471905118034213
16375000	-1184.2083004294711	-1195.5650176084387	11.356717178967473	-1195.5650176084387	0.021738533339420704	0.05265449479802382	1.6435117579413387	0.019566225446867865	13.298238018540294	11.391589080285193
16380000	-1178.86306640666	-1192.0871437444673	13.22407733780741	-1192.0871437444673	0.023832679280252497	0.05294917128204489	1.6435117579413387	0.01897522918165948	13.942887527197078	5.63031456258542
16385000	-1177.8983285087672	-1191.657506177525	13.759177668757804	-1191.657506177525	0.02211649140923229	0.049780092312584824	1.6435117579413387	0.015796756815243288	14.294658110959084	5.63031456258542
16390000	-1178.6124433020734	-1190.5056777775862	11.89323447551278	-1190.5056777775862	0.03007588491496491	0.06231420710035462	3.796422379142993	0.01084634577743695	14.788404970329612	8.134545530480533
16395000	-1174.619452189922	-1189.2491235432815	14.629671353359635	-1189.2491235432815	0.027307320787165683	0.05751275959417712	0.16322889780862498	0.016418154238775347	14.30620782666427	8.134545530480533
16400000	-1174.8795400349225	-1188.6770030241632	13.797462989240787	-1188.6770030241632	0.027210209540358906	0.058639707564672	1.9142368650472306	0.013786426024028327	14.268760823957166	4.895414916613539
16405000	-1177.5691968168737	-1191.100833061374	13.531636244500271	-1191.100833061374	0.028853849489468918	0.06334031189502264	1.9142368650472306	0.018125641881830513	13.591867639955177	2.7573633172161784
16410000	-1178.7622597032964	-1189.6561880526779	10.893928349381335	-1189.6561880526779	0.039551384079770824	0.08359964928991534	0.11275347940873032	0.050513632543893225	10.909794021465734	5.065884240945153
16415000	-1171.5896521623422	-1187.938553212553	16.34890105021085	-1187.938553212553	0.028282948449366387	0.05976827848434014	0.11275347940873032	0.006285774631516754	14.280812556365461	5.065884240945153
16420000	-1175.707705212641	-1190.1420561421369	14.434350929495912	-1190.1420561421369	0.028702206827159214	0.06255386783957391	0.11275347940873032	0.024074592087289032	13.134742949161655	3.201408558487513
16425000	-1174.854319055106	-1191.2321253725247	16.3778063174187	-1191.2321253725247	0.025344403172747366	0.055433325592685656	0.713113764244598	0.007958455354469172	14.571636537874333	3.201408558487513
16430000	-1173.3366136083378	-1189.6212408541269	16.28462724578909	-1189.6212408541269	0.023703261371907904	0.051584755673968405	0.713113764244598	0.01041339791422882	14.854809845086855	3.5194295769596473
16435000	-1177.8375666961044	-1196.288219929587	18.450653233482708	-1196.288219929587	0.016104144236376253	0.036418050331110174	0.20919032300036805	0.007912858291361924	15.958324965638361	2.706508713503132
16440000	-1176.0687917360692	-1188.7702935191046	12.701501783035368	-1188.7702935191046	0.026557835134720896	0.054864880271721206	0.20919032300036805	0.03665559226302553	12.369052025284383	4.62707525603769
16445000	-1172.6198059069966	-1189.5631987874258	16.94339288042921	-1189.5631987874258	0.031112091570758726	0.06328903921315757	0.20919032300036805	0.007516359570502638	15.026459041444605	4.62707525603769
16450000	-1177.7764254440126	-1191.7380874100586	13.96166196604589	-1191.7380874100586	0.029358840975205216	0.06432978724054357	0.9828646507729972	0.008120266994420465	13.781224868718406	8.266272095270446
16455000	-1174.9968627522674	-1190.8054747064919	15.808611954224553	-1190.8054747064919	0.022251200957908703	0.048936223682363444	0.9828646507729972	0.013344123063628319	14.67831153720758	2.887149489987709
16460000	-1177.0459057223147	-1189.001587694012	11.95568197169733	-1189.001587694012	0.026723855440071907	0.057594844205711135	0.9828646507729972	0.030990121990795566	12.664078322805707	6.262784105542338
16465000	-1175.9970118009392	-1195.1751632251967	19.178151424257592	-1195.1751632251967	0.01442697457905093	0.03057079251304759	0.9828646507729972	0.0048588992536055566	17.420468850560972	4.032997416866416
16470000	-1176.5500993331698	-1189.1540834484201	12.603984115250299	-1189.1540834484201	0.02564402226950556	0.05353015342113115	4.137191476929876	0.012660407804459185	14.958296074718607	4.032997416866416
16475000	-1177.8240656750247	-1191.169440016685	13.345374341660376	-1191.169440016685	0.038523553895333844	0.08066731880205301	0.1139601627415268	0.013542044114378905	13.608584563961532	12.744996826383124
16480000	-1176.1438685203107	-1189.979065863258	13.835197342947268	-1189.979065863258	0.02738991400794768	0.059644807213739395	1.7596529357577622	0.007134407801540591	14.090425342145108	7.282829521878658
16485000	-1175.1274105844002	-1190.1829148478018	15.055504263401716	-1190.1829148478018	0.030360520394166625	0.06371855897403435	1.0830032643813552	0.0056045562149358245	13.964763441123573	5.5177048113147675
16490000	-1174.5182557394978	-1191.6942889862737	17.17603324677579	-1191.6942889862737	0.02362095588136922	0.04956236088645312	1.0830032643813552	0.004168547366492479	14.79346423429893	2.3794300302839604
16495000	-1176.2787587272744	-1190.7822963205954	14.503537593320946	-1190.7822963205954	0.029497349710297913	0.06326981272438838	1.0830032643813552	0.006850511048851507	14.03552998784702	7.256152920773695
16500000	-1181.1174855114668	-1191.1462603581583	10.028774846691464	-1191.1462603581583	0.02265728551825569	0.052108506855218395	1.0830032643813552	0.05083747968309512	11.096039833950865	5.34066333306091
16505000	-1173.4803460788341	-1191.2721866265415	17.79184054770738	-1191.2721866265415	0.020943768119280354	0.0457365935980667	0.15517023807839794	0.0068856496234091895	15.288985438058099	3.218972228481221
16510000	-1175.07369972552	-1189.9935851321125	14.91988540659234	-1189.9935851321125	0.026354446325033407	0.05560056691587936	2.5841395499328534	0.006756715571502783	14.923460181533418	3.5041104071491143
16515000	-1173.6926653335343	-1189.2225467233734	15.529881389839089	-1189.2225467233734	0.02878912549396335	0.06104445594576678	0.6567662632479865	0.006152862547133971	14.110212162080414	5.532795221020012
16520000	-1173.4285802906631	-1189.1584199122992	15.729839621636133	-1189.1584199122992	0.023966964324799046	0.052208203686289784	0.6567662632479865	0.01112884134442686	14.733748685486605	4.910457507109282
16525000	-1177.3149612505085	-1192.6882526695942	15.373291419085644	-1192.6882526695942	0.024997116159821385	0.05598480800747958	0.6567662632479865	0.011353520240062438	14.397188274245073	4.910457507109282
16530000	-1177.0609102888682	-1191.575264718688	14.514354429819797	-1191.575264718688	0.024859816716071723	0.057099872678617984	0.17711082269788045	0.01829564230046478	13.535730901113133	4.910457507109282
16535000	-1174.7416226273715	-1191.2830915249665	16.541468897594953	-1191.2830915249665	0.02153894625031944	0.04663630091541224	1.0805119731295454	0.006947817628314474	15.498011213437334	4.910457507109282
16540000	-1179.6992054225732	-1193.5855017129393	13.886296290366007	-1193.5855017129393	0.029563343744774644	0.06908108430570642	0.40886973385724856	0.018762071709197733	12.968527057631707	4.237986424806004
16545000	-1174.906393107714	-1190.1307809904768	15.224387882762812	-1190.1307809904768	0.024673653962151217	0.0546669428564209	0.40886973385724856	0.008465961096536084	14.365617639151273	7.579678408923499
16550000	-1174.5459891672253	-1190.4125273166378	15.866538149412438	-1190.4125273166378	0.026762669426576128	0.056371401474014864	0.40886973385724856	0.008615812948183331	15.025313588769418	7.579678408923499
16555000	-1177.1551628109062	-1189.5661557049273	12.41099289402099	-1189.5661557049273	0.026893513379213408	0.05834204483090676	0.23786146782067488	0.039718429804805035	11.925374914150249	3.76710274608305
16560000	-1174.6706130735918	-1190.9440409022773	16.27342782868539	-1190.9440409022773	0.022888179318836414	0.05142433836195063	0.23786146782067488	0.0110899486086112	14.512033709342042	3.76710274608305
16565000	-1181.1284998686133	-1193.3549031824969	12.226403313883662	-1193.3549031824969	0.02407252996175228	0.05232066704771765	2.6419483162742	0.023251194174434116	13.609413368727566	3.76710274608305
16570000	-1174.036525811428	-1190.1615425825257	16.12501677109786	-1190.1615425825257	0.02273140749752016	0.050934268950551684	0.14680965365710932	0.007923375406177758	14.561388851117236	5.972385695300205
16575000	-1177.660568623095	-1190.1188471640166	12.458278540921679	-1190.1188471640166	0.02973835977429629	0.06561838162387694	2.8157338264280947	0.011438409722639218	13.804125015478245	5.481544589254999
16580000	-1175.2443771245667	-1189.3290049513807	14.084627826814124	-1189.3290049513807	0.03413242883735988	0.07221377738253126	0.10819278798507351	0.021103746489944727	13.335406880383132	5.481544589254999
16585000	-1175.9894997600911	-1190.955590957307	14.966091197215924	-1190.955590957307	0.023902335364180533	0.05402750203924748	1.0111391465313007	0.010330620396388372	14.40547836490746	5.481544589254999
16590000	-1173.9681548107305	-1190.7384584027384	16.770303592007927	-1190.7384584027384	0.02080603583706826	0.04567999003573518	0.17733553168298388	0.009597663850500659	15.302294525742823	5.481544589254999
16595000	-1176.239054997261	-1192.7713649931827	16.53230999592155	-1192.7713649931827	0.018267102621196924	0.040004580327124374	0.18901956182047414	0.00887337187732447	15.730070665422016	8.674957363227163
16600000	-1177.8869574175153	-1191.6022119823451	13.715254564829712	-1191.6022119823451	0.025523825315449625	0.058573134969518964	0.18901956182047414	0.022709813610272755	13.106952101432132	5.431525661120367
16605000	-1174.681401773363	-1189.5721859320704	14.890784158707495	-1189.5721859320704	0.03627906136474138	0.07474087283188502	0.18901956182047414	0.0051113124646879424	12.791140760253676	5.431525661120367
16610000	-1172.7134836233336	-1188.8055182039927	16.092034580659206	-1188.8055182039927	0.0281590223953608	0.059280287468001715	0.19073908838663126	0.011049720951397862	14.765059669507341	5.431525661120367
16615000	-1174.7157432228746	-1191.425821925859	16.710078702984365	-1191.425821925859	0.01956108222383833	0.043245432935068905	0.23402299049196676	0.013093491859784843	14.994651450778683	3.4128231340497868
16620000	-1178.9505347319914	-1189.9908313637907	11.040296631799302	-1189.9908313637907	0.03471040909421572	0.07674188805726861	0.23402299049196676	0.042814992251007704	11.28362780063676	6.102969150433346
16625000	-1172.240265253599	-1188.267103454688	16.02683820108881	-1188.267103454688	0.028835501573551848	0.05992084971745841	0.23402299049196676	0.013040332484354385	14.651202591289774	4.508782714998956
16630000	-1172.1537289320174	-1188.4335252462827	16.279796314265187	-1188.4335252462827	0.0265214984357809	0.057228005156056715	0.23402299049196676	0.0065715257493532365	14.218859686295751	4.508782714998956
16635000	-1171.94920907206	-1188.6835885372366	16.734379465176545	-1188.6835885372366	0.026965700291492013	0.05704356571328833	0.23402299049196676	0.00799382851973987	14.869366610875806	4.508782714998956
16640000	-1176.7324690055268	-1191.133397813025	14.400928807498376	-1191.133397813025	0.03068879276420331	0.06974601475433902	0.23402299049196676	0.015709499265626602	13.211511722411524	4.508782714998956
16645000	-1177.378641655871	-1192.7178811912804	15.339239535409414	-1192.7178811912804	0.024495485803498168	0.05732787516297645	0.23402299049196676	0.011304806283774744	13.820784842306871	4.508782714998956
16650000	-1183.0478072233875	-1192.1661804288	9.118373205412606	-1192.1661804288	0.02995643959561866	0.06780564454637991	3.6556697885178426	0.0044678677792348255	10.093248628138461	4.508782714998956
16655000	-1173.2979812885558	-1188.871481894742	15.573500606186066	-1188.871481894742	0.026223275048567803	0.056816460598297	0.1958758113842552	0.004447459376929856	13.084003770444339	4.508782714998956
16660000	-1176.1237133860247	-1191.6570520459632	15.533338659938462	-1191.6570520459632	0.0276813245147949	0.057604536836414644	2.371093016982101	0.0055434950937771664	14.755434727302795	2.4618398312745526
16665000	-1179.9522437431917	-1193.805000818537	13.852757075345323	-1193.805000818537	0.022795926127690717	0.05364084732774402	2.371093016982101	0.012241857610289446	13.867088988635906	2.4618398312745526
16670000	-1172.854598640326	-1189.383902746401	16.52930410607504	-1189.383902746401	0.03133031527728207	0.06488283883883691	0.19682707147621867	0.006006582201525656	14.308911662729702	4.399231507701911
16675000	-1173.7585571333873	-1189.4391501488806	15.680593015493312	-1189.4391501488806	0.02820980323051594	0.05984559195569386	0.14534228227441537	0.0061801968918295674	14.345683480992752	8.055797456740418
16680000	-1174.168886171613	-1190.1250012742148	15.956115102601869	-1190.1250012742148	0.022191164465435734	0.047581168013363866	0.8240997357532077	0.0058281794722626614	15.241317573786338	8.055797456740418
16685000	-1175.6653249561466	-1190.269306446588	14.603981490441436	-1190.269306446588	0.0282081066373206	0.05963139027869124	0.8240997357532077	0.012339982818341928	14.639323905059712	8.055797456740418
16690000	-1173.7813293544712	-1189.3299644141723	15.54863505970108	-1189.3299644141723	0.02832978013177325	0.059794849608529516	0.8240997357532077	0.011148365301579581	14.728382999218823	4.934543411827803
16695000	-1180.3405242285883	-1190.0234258544058	9.682901625817468	-1190.0234258544058	0.03481076422284122	0.07332264768282759	0.8240997357532077	0.0526847345222747	10.916756509037949	6.908246166822534
16700000	-1173.244440465735	-1190.2257530664185	16.98131260068364	-1190.2257530664185	0.02430777263655062	0.05235320920509823	0.18046683709262326	0.011173328699901596	14.896972257772802	2.9595084222595704
16705000	-1178.1433072243137	-1190.7383861209437	12.595078896630028	-1190.7383861209437	0.030128600731904348	0.06199444446938314	3.957054954213644	0.008519539909262339	14.982257199007812	6.246051123551104
16710000	-1172.6386192333919	-1189.1040530428613	16.4654338094694	-1189.1040530428613	0.023057066914681512	0.0498525681600152	0.3129365201988616	0.006326337215208714	14.91085276940196	6.246051123551104
16715000	-1174.1028282249695	-1189.923802010239	15.820973785269423	-1189.923802010239	0.031171893973746933	0.06679969774303245	0.3129365201988616	0.012095364962172655	14.10252359743824	3.404952200057217
16720000	-1177.1272400353805	-1193.6419492791008	16.514709243720215	-1193.6419492791008	0.017430652922101518	0.04097228383381592	0.8231019354958913	0.005811667495395031	14.573469687004295	3.404952200057217
16725000	-1177.0125178437067	-1190.110471292524	13.097953448817211	-1190.110471292524	0.024569540595487757	0.05515828727759241	2.1890986910259955	0.01856324579521917	13.662686421309072	3.3417041062729753
16730000	-1175.0142509365285	-1191.7373292987324	16.723078362203932	-1191.7373292987324	0.026939815742257657	0.05871619344227634	0.3796218055380122	0.007100442583543306	14.300753825408961	2.727991613766936
16735000	-1173.6750767975684	-1189.8635145799253	16.18843778235687	-1189.8635145799253	0.029719292367901953	0.06346738045017053	0.3796218055380122	0.006548637044546993	13.989355618804247	3.6046480379679675
16740000	-1176.1376258389164	-1191.0308664924978	14.893240653581367	-1191.0308664924978	0.019735045600045062	0.043241577078948566	0.3796218055380122	0.01785505002278091	14.432102317049901	6.2020914218275855
16745000	-1175.7186063291235	-1190.0832411210708	14.364634791947253	-1190.0832411210708	0.02681001374945175	0.05995159330648021	0.3796218055380122	0.01511921195421188	13.803069901789424	6.472937624988131
16750000	-1172.4615847745938	-1189.0678056713882	16.6062208967944	-1189.0678056713882	0.026669007197854786	0.05588999602078279	0.3796218055380122	0.00905796437312483	15.161455652796858	5.033697399116362
16755000	-1179.2529424905597	-1192.6402477486602	13.387305258100382	-1192.6402477486602	0.02212200534637939	0.051361335413308146	0.3796218055380122	0.02666566489077204	12.99140798388639	4.9229388166988155
16760000	-1172.9088093627352	-1189.503021147316	16.594211784580878	-1189.503021147316	0.02211982765027415	0.04780468717770843	0.3796218055380122	0.010144894594607304	15.231908315000682	4.9229388166988155
16765000	-1175.7682022384631	-1190.7621471903212	14.99394495185814	-1190.7621471903212	0.025308767307082737	0.0563114150157137	0.3796218055380122	0.005449275080185756	13.51623185330672	6.915832486087237
16770000	-1175.9146495881278	-1192.5637003976774	16.6490508095496	-1192.5637003976774	0.02606310377419233	0.05791229275892608	0.19666020370163628	0.008354461058867209	14.139500367071447	2.5480504202200147
16775000	-1178.3725144468801	-1192.6996309155982	14.327116468718135	-1192.6996309155982	0.026404504458457212	0.0606816692934087	1.3804268522136323	0.009041974195558628	13.567212152239092	3.966134459464537
16780000	-1175.7434544182124	-1191.3303719166622	15.58691749844973	-1191.3303719166622	0.037536899842401064	0.07952645411628498	0.12557710348606313	0.007915647235959831	13.011306708012611	2.7064498235811083
16785000	-1178.0341969965937	-1193.531553247711	15.497356251117235	-1193.531553247711	0.028968377527483723	0.0664537245524866	0.12557710348606313	0.009441945845209547	13.098066083940239	2.7064498235811083
16790000	-1173.2691327223706	-1189.866713140024	16.597580417653376	-1189.866713140024	0.026573506899022225	0.05594290737908374	0.25896589938633574	0.009620073918926025	15.084979399710654	5.007066351755213
16795000	-1176.9820219178812	-1190.0817820042475	13.099760086366413	-1190.0817820042475	0.032156361856428985	0.0685243349085448	0.25896589938633574	0.03384527238787089	12.239878640176311	3.0660455226434666
16800000	-1173.5782666228083	-1189.3227764725082	15.74450984969996	-1189.3227764725082	0.028603009499399257	0.060887542715497914	0.25896589938633574	0.015306471640284581	14.197860043336437	3.3761912735318367
16805000	-1176.6794521979843	-1190.7715526578816	14.092100459897114	-1190.7715526578816	0.03164724229256669	0.06932281632223738	0.2694448427638734	0.009931726044259223	13.596165786066805	9.2501604067452
16810000	-1178.3771481046883	-1190.86476286068	12.487614755991741	-1190.86476286068	0.039071867475321105	0.08246661864943698	0.2694448427638734	0.004653111521278881	10.505205469772696	5.936166825244178
16815000	-1173.1082042929756	-1189.0440314804177	15.935827187442069	-1189.0440314804177	0.027117809267049806	0.05797962813684686	0.2694448427638734	0.00994889147729847	14.713342896687262	5.936166825244178
16820000	-1174.2839516455708	-1189.7784924111377	15.494540765566926	-1189.7784924111377	0.03346970820901838	0.0687996955995308	0.2694448427638734	0.01226571873462409	14.481403615616895	5.936166825244178
16825000	-1172.6912582365062	-1188.561377219944	15.870118983437768	-1188.561377219944	0.025939796523555807	0.05413814733531512	0.7983423188588701	0.009964698729706983	15.178119753494153	5.936166825244178
16830000	-1176.743934415221	-1193.6164292889146	16.872494873693537	-1193.6164292889146	0.01770107318268782	0.03880182976262619	0.7983423188588701	0.012237811013772675	15.467969831393857	2.878379373396931
16835000	-1175.192945863867	-1190.5921130764023	15.399167212535248	-1190.5921130764023	0.02013671925585864	0.04532960377967814	0.7983423188588701	0.011511394365343559	14.852124795164745	5.938811633722709
16840000	-1173.4607525113802	-1189.553794025651	16.093041514271004	-1189.553794025651	0.022244728779558073	0.04881920738485004	0.7983423188588701	0.005566211549504042	14.503439262874334	4.761140538766389
16845000	-1173.222442438366	-1188.8729657177105	15.65052327934448	-1188.8729657177105	0.02515306946465206	0.053720453288163245	0.7983423188588701	0.011994453296080752	14.829730204863257	4.764924174161637
16850000	-1175.0003979421413	-1188.5221804710868	13.521782528945607	-1188.5221804710868	0.025671400844751422	0.05479537215004194	0.7983423188588701	0.003002742318580993	11.316071114183185	4.764924174161637
16855000	-1173.0221779749368	-1189.2438953630058	16.221717388069067	-1189.2438953630058	0.029022478903914215	0.05937898158897729	0.7983423188588701	0.004686401008073144	14.461144908182895	4.764924174161637
16860000	-1176.7353230670644	-1191.7242223949813	14.988899327916975	-1191.7242223949813	0.023232553158198915	0.051734891820231756	0.7983423188588701	0.01844151430687494	13.967118274711252	2.802873021790272
16865000	-1177.221114679741	-1190.6945342860254	13.473419606284358	-1190.6945342860254	0.026809904109880045	0.05969655492871024	1.4949038887256916	0.013148895588576065	14.049492458967714	7.1680947818513125
16870000	-1174.7290013753266	-1189.732194003072	15.003192627745435	-1189.732194003072	0.022159192707061234	0.04830713923622936	1.4949038887256916	0.005811825206570554	14.762822381672493	7.1680947818513125
16875000	-1175.7974044742487	-1190.516559195433	14.719154721184314	-1190.516559195433	0.02423498334616934	0.05499655436626881	0.18505792597450052	0.01602531802657429	13.860981594264423	5.825899229304135
16880000	-1177.3611540881618	-1195.2532566734196	17.89210258525774	-1195.2532566734196	0.016165880727110258	0.03773087368652151	0.10551574226055893	0.005872560923440861	15.310966511771332	3.6077576516504832
16885000	-1178.3579977866982	-1192.784732091392	14.426734304693744	-1192.784732091392	0.03532331205826968	0.08025651297169513	0.10551574226055893	0.013559443840480318	12.678140551809841	3.5947868214683103
16890000	-1172.7227516035373	-1188.9257577999724	16.203006196435027	-1188.9257577999724	0.03207659794333997	0.06561108160210134	0.10551574226055893	0.00864940573840727	14.824262131054365	6.537228505836207
16895000	-1174.637538367666	-1189.833271755344	15.195733387678018	-1189.833271755344	0.0320321124683161	0.06737183226137951	0.1945132115665151	0.012822791307066967	14.299720332234786	6.537228505836207
16900000	-1173.990487888033	-1189.8120858218922	15.821597933859298	-1189.8120858218922	0.027234827245900428	0.05857935716571906	0.19298813796676298	0.005724741983684248	14.11763312643582	6.537228505836207
16905000	-1173.962959066843	-1188.949794206129	14.986835139285905	-1188.949794206129	0.02658886998631121	0.056765470698594	0.19298813796676298	0.01622776425131895	14.256534552227956	6.255130478687802
16910000	-1172.893991853559	-1188.5091997048787	15.615207851319699	-1188.5091997048787	0.032854763731714115	0.06903655014783713	0.19298813796676298	0.00946837268151725	14.17246173994292	5.569606920642104
16915000	-1174.5241990702618	-1188.9146206233906	14.390421553128803	-1188.9146206233906	0.03087831494525537	0.06712537056385892	0.5156203404746474	0.014666772232088036	13.707935134027526	5.569606920642104
16920000	-1177.7182341774392	-1191.0394852021439	13.321251024704614	-1191.0394852021439	0.031053151335656334	0.06987955013635014	0.5156203404746474	0.020864394499435474	12.991224156442328	5.569606920642104
16925000	-1174.0817994894155	-1189.1581684608839	15.076368971468312	-1189.1581684608839	0.02943649416883818	0.06253985517193113	0.5156203404746474	0.01356767891006519	14.315988423033	5.569606920642104
16930000	-1176.7446954252378	-1189.9970453752994	13.25234995006167	-1189.9970453752994	0.025550073437704022	0.055197359792215225	0.5156203404746474	0.026505796170602898	13.161642420588453	5.569606920642104
16935000	-1177.2384069458192	-1188.803633136178	11.565226190358713	-1188.803633136178	0.023580255430022734	0.0501370681759685	4.0466575422802356	0.016097165769740216	14.506835647543546	5.569606920642104
16940000	-1178.0514312351738	-1191.1192462821682	13.067815046994294	-1191.1192462821682	0.022869190371125177	0.0531180579439404	0.43775600007758825	0.02640641185991949	12.89548659877442	5.569606920642104
16945000	-1174.7027251571312	-1189.4872109864023	14.784485829270926	-1189.4872109864023	0.02407757650117271	0.05375706961290982	0.43775600007758825	0.015361508709940424	14.07041547310532	5.569606920642104
16950000	-1174.0346821952992	-1190.7523939707369	16.71771177543777	-1190.7523939707369	0.02321350204909954	0.04800163396154702	1.9169022048693136	0.004378142894304677	15.461894009827029	3.0413255135414565
16955000	-1174.7244614686917	-1189.8847257290763	15.160264260384576	-1189.8847257290763	0.0221897369265296	0.04902316901306203	1.5010398217530303	0.00950166492335951	14.879632388578898	5.015277921977554
16960000	-1172.5166846125232	-1189.12204999555	16.60536538302687	-1189.12204999555	0.026073597881743606	0.05415814589716127	0.10893974593193113	0.011514950383625775	15.124812621474778	5.015277921977554
16965000	-1174.557943301143	-1191.1534395102	16.59549620905696	-1191.1534395102	0.018971187758220313	0.04056971708294633	1.5529832597391424	0.007404173840918249	16.117384610655872	5.015277921977554
16970000	-1173.1001427912652	-1189.2269426945525	16.126799903287214	-1189.2269426945525	0.026723953795879947	0.05750605994991206	0.12323178314213627	0.007800143029887422	14.621016839468364	6.365242691282284
16975000	-1174.9338820374035	-1190.090234018274	15.156351980870678	-1190.090234018274	0.02370713723126638	0.05189649150909122	1.2075772775472307	0.005381690014123778	14.297369744196502	6.095002436938146
16980000	-1176.7222797272264	-1189.6612734191626	12.938993691936334	-1189.6612734191626	0.02235337370020949	0.04697173038808922	4.588342304144705	0.007311135107695983	15.767172571192164	6.095002436938146
16985000	-1174.7785832641293	-1191.9439912549342	17.16540799080481	-1191.9439912549342	0.018777174127020242	0.04166656682112394	0.28706025128915086	0.004766715161105041	15.187246088985738	5.788852127256069
16990000	-1179.499482548911	-1191.2088700388547	11.709387489943863	-1191.2088700388547	0.03220270205825334	0.07175365750864932	1.4184725036380557	0.026205889729839657	12.566964602621711	5.788852127256069
16995000	-1176.6578686893633	-1190.9200253413717	14.262156652008303	-1190.9200253413717	0.02725416051770878	0.061158980537988315	1.4184725036380557	0.007293501785105382	13.408102305174435	4.234573868071304
17000000	-1177.7998572144875	-1189.3696089096225	11.569751695134912	-1189.3696089096225	0.027419031635523908	0.05805359784711536	1.4184725036380557	0.029807143596341155	12.844432176426062	6.9778018919420886
17005000	-1173.459563464406	-1188.7142828975593	15.254719433153243	-1188.7142828975593	0.03324325517777316	0.07014870538375215	0.1146946494787915	0.008202676899814082	13.935334529696961	6.9778018919420886
